simulation	ksize	subst_rate	del_rate	ins_rate
1000000	9	37	0.00913161462143146	0.0100745890411398	0.009944589041139837
1000000	9	39	0.009123410637295132	0.010085527686654905	0.009955527686654942
1000000	9	41	0.00911276688235995	0.010099719359901824	0.009969719359901862
1000000	9	43	0.009101425622605885	0.01011484103957389	0.009984841039573925
1000000	9	45	0.009091886948671421	0.01012755927148652	0.009997559271486557
1000000	9	47	0.009085468649288775	0.010136117003996713	0.01000611700399675
1000000	9	49	0.009076407917747607	0.010148197979384932	0.010018197979384968
1000000	9	51	0.0090715911693897	0.010154620310528816	0.010024620310528854
1000000	10	15	0.010266483340260668	0.009976980299029607	0.009881980299029649
1000000	10	17	0.010263082772725932	0.009981514389075935	0.009886514389075979
1000000	10	19	0.010259186422968584	0.00998670952208573	0.009891709522085774
1000000	10	21	0.01026184166057717	0.009983169205274282	0.009888169205274326
1000000	10	23	0.010266685579246785	0.009976710647048134	0.009881710647048177
1000000	10	25	0.010271595843970803	0.00997016362741611	0.009875163627416153
1000000	10	27	0.010280927834050657	0.009957720973976309	0.009862720973976355
1000000	10	29	0.010295372154843477	0.009938461879585884	0.00984346187958593
1000000	10	31	0.010310227684729441	0.009918654506404594	0.009823654506404638
1000000	10	33	0.010323117141297286	0.009901468564314132	0.009806468564314176
1000000	10	35	0.010334605318953426	0.009886150994105941	0.009791150994105985
1000000	10	37	0.010351080585981299	0.009864183971402112	0.009769183971402156
1000000	10	39	0.01036312609068936	0.009848123298458024	0.009753123298458068
1000000	10	41	0.01037209547515982	0.009836164119164091	0.009741164119164137
1000000	10	43	0.010376891605680503	0.00982976927846984	0.009734769278469883
1000000	10	45	0.010382436297136505	0.009822376356528504	0.009727376356528547
1000000	10	47	0.010388003455316784	0.009814953478954802	0.009719953478954846
1000000	10	49	0.010391497279062559	0.009810295047293763	0.009715295047293807
1000000	10	51	0.010394490815624933	0.009806303665210611	0.009711303665210657
1000000	11	15	0.010146891759782714	0.009967181707472203	0.009859181707472204
1000000	11	17	0.010157857590320578	0.009952560600088383	0.009844560600088384
1000000	11	19	0.010166319518293186	0.009941278029458258	0.009833278029458265
1000000	11	21	0.010166745489844168	0.009940710067390281	0.009832710067390286
1000000	11	23	0.010165021494313682	0.009943008728097587	0.00983500872809759
1000000	11	25	0.010160918384021582	0.009948479541820378	0.00984047954182038
1000000	11	27	0.010150530394056244	0.009962330195107517	0.009854330195107522
1000000	11	29	0.010139989305817903	0.009976384979425285	0.009868384979425287
1000000	11	31	0.010132041594632315	0.009986981927672752	0.009878981927672757
1000000	11	33	0.010132885044852137	0.009985857327379655	0.00987785732737966
1000000	11	35	0.010135062028423842	0.009982954682617373	0.009874954682617376
1000000	11	37	0.01013863318668426	0.009978193138270145	0.009870193138270148
1000000	11	39	0.010133668377169154	0.0099848128842903	0.009876812884290305
1000000	11	41	0.010128978125209976	0.00999106655356919	0.009883066553569193
1000000	11	43	0.010125784636849634	0.009995324538049641	0.009887324538049642
1000000	11	45	0.010121797645613705	0.0100006405263642	0.0098926405263642
1000000	11	47	0.010119579524274743	0.010003598021482832	0.009895598021482835
1000000	11	49	0.01011171157986158	0.010014088614033734	0.00990608861403374
1000000	11	51	0.010105274736215926	0.010022671072227927	0.00991467107222793
1000000	12	15	0.01161864236108168	0.009847984893136066	0.009894984893135974
1000000	12	17	0.011621684744618634	0.009843928381753464	0.009890928381753372
1000000	12	19	0.011625818415214643	0.009838416820958783	0.009885416820958691
1000000	12	21	0.011630024382366077	0.009832808864756862	0.00987980886475677
1000000	12	23	0.011630044668386946	0.009832781816729044	0.009879781816728953
1000000	12	25	0.01163104165958335	0.009831452495133824	0.00987845249513373
1000000	12	27	0.011630740623620036	0.00983185387641825	0.009878853876418158
1000000	12	29	0.011632194704555529	0.009829915101837599	0.009876915101837507
1000000	12	31	0.011636591375986617	0.009824052873262826	0.009871052873262736
1000000	12	33	0.011637204426398809	0.009823235472713228	0.009870235472713136
1000000	12	35	0.011632695640656316	0.009829247187036556	0.009876247187036464
1000000	12	37	0.011634334846587557	0.009827061579128238	0.009874061579128148
1000000	12	39	0.01163834260698459	0.009821717898598871	0.009868717898598783
1000000	12	41	0.011641899991325325	0.009816974719477876	0.009863974719477784
1000000	12	43	0.011640255201917235	0.009819167772021986	0.009866167772021895
1000000	12	45	0.011637893985443211	0.009822316060654026	0.009869316060653935
1000000	12	47	0.011637379446005345	0.00982300211323785	0.00987000211323776
1000000	12	49	0.01164296959192579	0.00981554858534393	0.00986254858534384
1000000	12	51	0.011650614265275241	0.009805355687544646	0.009852355687544554
1000000	13	15	0.010424233352274184	0.009871691275436705	0.009911691275436743
1000000	13	17	0.010432015894626074	0.009861314552300876	0.009901314552300918
1000000	13	19	0.01043690957629021	0.009854789643415357	0.009894789643415397
1000000	13	21	0.010447072650367479	0.009841238877978985	0.009881238877979023
1000000	13	23	0.010450651778354058	0.009836466707330226	0.009876466707330266
1000000	13	25	0.010457402028183632	0.009827466374224122	0.00986746637422416
1000000	13	27	0.010459297860753633	0.009824938597464115	0.009864938597464153
1000000	13	29	0.010463593162378415	0.00981921152863108	0.00985921152863112
1000000	13	31	0.010472880471368464	0.009806828449977678	0.009846828449977718
1000000	13	33	0.010485024604747789	0.00979063627213858	0.00983063627213862
1000000	13	35	0.010502756842601142	0.009766993288334101	0.00980699328833414
1000000	13	37	0.01052756385753073	0.009733917268428002	0.009773917268428044
1000000	13	39	0.01054784278275294	0.009706878701465044	0.009746878701465084
1000000	13	41	0.01056419580294102	0.009685074674547598	0.009725074674547637
1000000	13	43	0.010578409043877942	0.009666123686631707	0.009706123686631747
1000000	13	45	0.010594154436074237	0.009645129830369971	0.00968512983037001
1000000	13	47	0.010611917478238874	0.009621445774150458	0.009661445774150497
1000000	13	49	0.010627181314985265	0.009601093991821946	0.009641093991821984
1000000	13	51	0.010634943260444908	0.009590744731209104	0.009630744731209145
1000000	14	15	0.01122675476986093	0.00993053151440734	0.00999953151440744
1000000	14	17	0.011225545959964183	0.00993214326093633	0.010001143260936428
1000000	14	19	0.011236731347487075	0.009917229410905793	0.009986229410905888
1000000	14	21	0.011246694086417269	0.009903945758998889	0.009972945758998987
1000000	14	23	0.011256222396502882	0.009891241345551397	0.009960241345551494
1000000	14	25	0.011264687600989375	0.009879954406236069	0.009948954406236166
1000000	14	27	0.011266260453881204	0.009877857269046976	0.009946857269047074
1000000	14	29	0.01126534881054241	0.009879072793498707	0.009948072793498805
1000000	14	31	0.011264167657555326	0.009880647664148139	0.009949647664148235
1000000	14	33	0.011262247495115075	0.009883207880735137	0.009952207880735234
1000000	14	35	0.011262298708554183	0.009883139596149658	0.009952139596149755
1000000	14	37	0.01126303205478401	0.009882161801176566	0.009951161801176663
1000000	14	39	0.011269325073759868	0.009873771109208748	0.009942771109208845
1000000	14	41	0.011276363930049034	0.009864385967489855	0.00993338596748995
1000000	14	43	0.01128152872473811	0.009857499574571087	0.009926499574571184
1000000	14	45	0.011288797239623895	0.009847808221390052	0.009916808221390148
1000000	14	47	0.011301410413096164	0.009830990656760361	0.00989999065676046
1000000	14	49	0.011312256811415474	0.009816528792334599	0.009885528792334695
1000000	14	51	0.011325833191706623	0.009798426951946401	0.009867426951946496
1000000	15	15	0.01083955360514238	0.010145943596118086	0.010112943596118138
1000000	15	17	0.010841103298077267	0.010143877338871567	0.010110877338871617
1000000	15	19	0.01083841940976609	0.01014745585661979	0.010114455856619839
1000000	15	21	0.010839138143245492	0.010146497545313942	0.010113497545313994
1000000	15	23	0.010840629193451537	0.010144509478372539	0.01011150947837259
1000000	15	25	0.010837402001634654	0.010148812400795057	0.010115812400795109
1000000	15	27	0.010836258207531197	0.01015033745959966	0.01011733745959971
1000000	15	29	0.010836973377457215	0.010149383899698307	0.010116383899698357
1000000	15	31	0.010838411980390802	0.010147465762453515	0.010114465762453565
1000000	15	33	0.010835562318709966	0.010151265311361296	0.010118265311361346
1000000	15	35	0.010831611086961958	0.010156533620358645	0.010123533620358696
1000000	15	37	0.0108348443360378	0.010152222621590861	0.010119222621590913
1000000	15	39	0.010841039389530203	0.010143962550267643	0.010110962550267692
1000000	15	41	0.01084713199616547	0.010135839074753957	0.010102839074754007
1000000	15	43	0.010851160129076894	0.01013046823087207	0.010097468230872122
1000000	15	45	0.010851097534929318	0.010130551689735494	0.010097551689735544
1000000	15	47	0.010848733142457509	0.01013370421303125	0.0101007042130313
1000000	15	49	0.010844431083761	0.010139440291293256	0.010106440291293307
1000000	15	51	0.010839354915511265	0.010146208515626236	0.010113208515626287
1000000	16	15	0.012319708021244078	0.010087593574007769	0.009804593574007736
1000000	16	17	0.012322878083445295	0.010083366824406142	0.009800366824406109
1000000	16	19	0.012318790966794745	0.010088816313273541	0.009805816313273508
1000000	16	21	0.012318410575160928	0.010089323502118637	0.009806323502118604
1000000	16	23	0.012315190379450777	0.010093617096398829	0.009810617096398796
1000000	16	25	0.012318270008458816	0.010089510924388107	0.009806510924388072
1000000	16	27	0.012322707104509367	0.01008359479632072	0.00980059479632069
1000000	16	29	0.012325408289523224	0.010079993216302244	0.009796993216302213
1000000	16	31	0.012324781480301644	0.010080828961931002	0.009797828961930967
1000000	16	33	0.012327344714030884	0.010077411316958685	0.009794411316958651
1000000	16	35	0.01232971713025531	0.01007424809532612	0.009791248095326086
1000000	16	37	0.012330711966023226	0.010072921647635565	0.009789921647635532
1000000	16	39	0.012331296949028842	0.010072141670294741	0.009789141670294706
1000000	16	41	0.012327159342280476	0.010077658479292564	0.00979465847929253
1000000	16	43	0.012318107560064205	0.010089727522247604	0.009806727522247573
1000000	16	45	0.012310220422240574	0.010100243706012422	0.009817243706012387
1000000	16	47	0.012305780193047327	0.010106164011603441	0.009823164011603408
1000000	16	49	0.01230326025832199	0.01010952392457055	0.009826523924570518
1000000	16	51	0.012303409410437552	0.010109325055083144	0.009826325055083112
1000000	17	15	0.007845147019830412	0.010139337379295487	0.010028337379295517
1000000	17	17	0.007849857584196296	0.010133056626807644	0.010022056626807673
1000000	17	19	0.007852695488987212	0.010129272753753077	0.010018272753753105
1000000	17	21	0.007851204411960506	0.010131260856455361	0.01002026085645539
1000000	17	23	0.007843804365803647	0.010141127584664504	0.010030127584664534
1000000	17	25	0.00783696774825201	0.01015024307473335	0.010039243074733377
1000000	17	27	0.007822697291353337	0.010169270350598248	0.010058270350598275
1000000	17	29	0.007808957626299517	0.010187589904003327	0.010076589904003353
1000000	17	31	0.007800039671517576	0.010199480510379269	0.010088480510379296
1000000	17	33	0.007795094797040652	0.01020607367634849	0.010095073676348518
1000000	17	35	0.007789525993266989	0.01021349874804671	0.010102498748046737
1000000	17	37	0.007781275757120023	0.01022449906290933	0.010113499062909358
1000000	17	39	0.007773813340515978	0.010234448951714742	0.010123448951714771
1000000	17	41	0.007768240278312769	0.010241879701319	0.010130879701319026
1000000	17	43	0.007763996745553327	0.010247537744998253	0.01013653774499828
1000000	17	45	0.007750058528613917	0.010266122034250822	0.010155122034250851
1000000	17	47	0.007735841129832296	0.01028507856595965	0.01017407856595968
1000000	17	49	0.007728121705672547	0.010295371131505955	0.01018437113150598
1000000	17	51	0.007722772711330723	0.01030250312396173	0.010191503123961759
1000000	18	15	0.010652606352388148	0.010165420206536813	0.009937420206536807
1000000	18	17	0.010654440901819407	0.010162974140628453	0.009934974140628447
1000000	18	19	0.01064628338841327	0.010173850825169962	0.009945850825169954
1000000	18	21	0.010641886677931702	0.01017971310581207	0.009951713105812065
1000000	18	23	0.010639349356087017	0.010183096201604966	0.009955096201604959
1000000	18	25	0.010633168409602278	0.01019133746358462	0.009963337463584613
1000000	18	27	0.010634152341992753	0.010190025553730669	0.009962025553730663
1000000	18	29	0.010632674971870384	0.0101919953805605	0.009963995380560496
1000000	18	31	0.010630137863053125	0.010195378192316838	0.009967378192316832
1000000	18	33	0.010630621788125436	0.010194732958887082	0.009966732958887075
1000000	18	35	0.010627119574899086	0.010199402576522215	0.00997140257652221
1000000	18	37	0.0106207353352307	0.010207914896080065	0.009979914896080057
1000000	18	39	0.010617661098716093	0.010212013878099557	0.009984013878099553
1000000	18	41	0.010618459491114281	0.010210949354901966	0.00998294935490196
1000000	18	43	0.01061553812315964	0.010214844512174805	0.009986844512174797
1000000	18	45	0.01061586626120148	0.010214406994785692	0.009986406994785684
1000000	18	47	0.010618682672787698	0.010210651779337407	0.0099826517793374
1000000	18	49	0.010624014255468271	0.010203543002429977	0.009975543002429971
1000000	18	51	0.010627273712999789	0.010199197059054622	0.009971197059054616
1000000	19	15	0.010492463073063563	0.009990066715654236	0.009991066715654156
1000000	19	17	0.010503464732832628	0.009975397835962133	0.00997639783596205
1000000	19	19	0.010508009224719589	0.009969338513446198	0.009970338513446118
1000000	19	21	0.010507268819747404	0.009970325720075779	0.009971325720075697
1000000	19	23	0.010507937939395187	0.009969433560545396	0.009970433560545312
1000000	19	25	0.010500676249250196	0.009979115814072055	0.009980115814071972
1000000	19	27	0.010496148082457392	0.009985153369795795	0.009986153369795712
1000000	19	29	0.01049117704475903	0.009991781420060283	0.009992781420060203
1000000	19	31	0.010487018819549021	0.009997325720340296	0.009998325720340215
1000000	19	33	0.010486676446435849	0.009997782217824502	0.009998782217824418
1000000	19	35	0.01048637224143779	0.009998187824488598	0.009999187824488515
1000000	19	37	0.010487234380522676	0.009997038305708745	0.009998038305708662
1000000	19	39	0.010483520458084495	0.010001990202292999	0.010002990202292918
1000000	19	41	0.010478942847698507	0.01000809368280764	0.010009093682807557
1000000	19	43	0.010470208801298921	0.010019739078007087	0.010020739078007004
1000000	19	45	0.010465684891649098	0.01002577095754019	0.010026770957540107
1000000	19	47	0.010454916303962562	0.010040129074455567	0.010041129074455485
1000000	19	49	0.010449857558198057	0.010046874068808245	0.010047874068808164
1000000	19	51	0.010446764778758907	0.010050997774727108	0.010051997774727026
1000000	20	15	0.012864503042984619	0.009948594596713992	0.00969859459671402
1000000	20	17	0.012870830519626465	0.00994015796119153	0.009690157961191558
1000000	20	19	0.012872224956177517	0.009938298712456805	0.009688298712456835
1000000	20	21	0.012870561663325349	0.009940516436259697	0.009690516436259726
1000000	20	23	0.012863939759854658	0.009949345640887283	0.009699345640887312
1000000	20	25	0.012858872193512285	0.00995610239601044	0.009706102396010467
1000000	20	27	0.012861021977393685	0.009953236017501905	0.009703236017501933
1000000	20	29	0.012864903729144684	0.009948060348500567	0.009698060348500594
1000000	20	31	0.012867287686881472	0.009944881738184858	0.009694881738184885
1000000	20	33	0.012875488695728634	0.009933947059721959	0.009683947059721984
1000000	20	35	0.012879394681480782	0.009928739078719107	0.009678739078719134
1000000	20	37	0.012881342303691824	0.00992614224910438	0.009676142249104406
1000000	20	39	0.012882992749461681	0.009923941654744587	0.009673941654744616
1000000	20	41	0.012881056492043883	0.009926523331301647	0.009676523331301676
1000000	20	43	0.012881589657757446	0.009925812443683558	0.009675812443683585
1000000	20	45	0.012888145177233657	0.009917071751048603	0.00966707175104863
1000000	20	47	0.012891537982266846	0.009912548011004352	0.00966254801100438
1000000	20	49	0.012893757925434918	0.009909588086780262	0.00965958808678029
