ps	pd	d	seed	ksize	subst_rate_lin	del_rate_lin	ins_rate_lin	subst_rate_poly	del_rate_poly	ins_rate_poly	subst_rate_smm
0.01	0.01	0.02	3	31	0.01034776569863694	0.009686803056833192	0.019554402357357798	0.0	0.0	0.0	0.03819612059476596
0.01	0.01	0.02	3	41	0.010458465177491794	0.009539203751693391	0.019406803052218004	0.21851791914687105	0.18324386556997407	2.3024775267706215	0.03870411573467103
0.01	0.01	0.02	4	21	0.007266930332390088	0.011115919236413675	0.020216236855342278	None	None	None	0.03474799173518339
0.01	0.01	0.02	4	31	0.008172944397330163	0.009907900483160231	0.01900821810208883	0.0	0.0	0.0	0.03565307198758949
0.01	0.01	0.02	4	41	0.008312983802739123	0.009721181275948291	0.01882149889487689	0.0	0.0	0.0	0.03620555927003144
0.01	0.01	0.02	5	21	0.010181399487503124	0.010363737539669642	0.019651414638988077	None	None	None	0.03607462474368406
0.01	0.01	0.02	5	31	0.01089604870673871	0.0094108719140222	0.01869854901334064	0.0	0.0	0.0	0.037002749852447225
0.01	0.01	0.02	5	41	0.0105748830057146	0.009839092848721009	0.019126769948039447	None	None	None	0.03756195524353567
0.01	0.01	0.02	6	21	0.009730648111984146	0.011679916737681248	0.02181517243876267	None	None	None	0.03712494531876254
0.01	0.01	0.02	6	31	0.010550163846114945	0.010587229092173514	0.020722484793254937	None	None	None	0.03820445575919873
0.01	0.01	0.02	6	41	0.010369635424222558	0.0108279336546967	0.020963189355778126	None	None	None	0.038752727481078386
0.01	0.01	0.02	7	21	0.007178440615124134	0.01118189262690255	0.021245773287835324	None	None	None	0.036321018203574695
0.01	0.01	0.02	7	31	0.008012810578052485	0.0100693993429981	0.020133280003930883	6.427006061301163e-17	6.405977455280029e-17	2.220446049250313e-16	0.03717361295889299
0.01	0.01	0.02	7	41	0.0078012208139247126	0.01035151902850178	0.020415399689434555	8.30456654940414e-17	8.068855941682304e-17	2.220446049250313e-16	0.03752473475858309
0.01	0.01	0.02	8	21	0.009504769992180738	0.011590990820093197	0.02049502707861363	None	None	None	0.036623388405732094
